lat,lon,population
45.03497,-99.124,740
44.04942,-96.59532,2303
44.0686,-99.43788,1282
43.35249,-97.43729,1287
43.71747,-96.50282,1201
45.01165,-99.95567,1164
43.23222,-99.43038,1254
45.44746,-98.09871,1508
43.43137,-96.69727,5498
43.62303,-96.94255,3025
44.52137,-99.4415,779
44.01081,-97.52674,790
44.36332,-98.21426,13313
45.44442,-99.02928,959
43.9036,-99.86178,260
43.15638,-98.54147,840
43.35415,-96.892,2272
45.72275,-98.94094,440
44.00608,-97.11395,7258
45.21913,-96.63562,3192
44.51831,-98.98843,1437
43.70943,-98.0298,15669
42.52722,-96.48309,2731
43.24082,-97.67534,73
43.39748,-97.13645,993
43.39888,-97.98368,1488
43.71555,-98.48509,714
43.38694,-98.84453,1266
44.87581,-98.51871,2379
43.72415,-97.38895,1325
43.54369,-96.72796,171544
45.66468,-97.0498,2450
42.85417,-97.89729,1953
43.44637,-96.83588,4839
42.99333,-97.86285,1049
42.77944,-96.92921,10738
44.32358,-96.92645,1865
43.07972,-98.29313,1589
44.89941,-97.11507,22073
45.33218,-97.52009,1802
44.07916,-98.56954,919
43.37667,-99.85901,2825
44.0536,-98.27564,659
42.87111,-97.39728,14557
44.08867,-73.30262,1361
43.0748,-73.154,1213
44.19701,-72.50205,8746
43.13341,-72.44398,3048
42.87813,-73.19677,9074
43.98506,-73.31262,1215
43.79812,-73.08761,1648
42.85092,-72.55787,7414
44.13339,-73.07901,2030
44.47588,-73.21207,42452
44.30977,-73.26096,3861
43.98979,-72.4476,1242
43.26285,-72.59509,2994
43.70784,-72.94816,1231
43.51618,-72.96983,2489
44.54394,-73.14791,16986
43.34618,-72.99538,1286
42.94369,-72.80399,1437
44.90699,-72.80652,1305
44.49061,-73.11096,10111
43.59479,-73.26567,2269
44.20561,-73.24623,2764
44.56506,-71.55981,256
44.50478,-72.36816,1345
43.66063,-72.33842,9779
44.32922,-73.11068,4441
44.59394,-72.61651,492
43.10036,-72.77843,1011
44.50394,-72.99763,1329
44.63561,-72.6804,1451
43.86673,-73.10789,1114
44.10589,-72.99706,1268
43.22646,-72.80649,1742
44.46311,-71.68203,1281
44.51422,-72.01093,5496
44.53367,-72.00315,1190
43.17702,-73.05705,2120
43.65198,-72.9278,1033
44.01553,-73.16937,6588
44.29284,-72.67928,1779
44.63977,-73.11041,1861
44.90255,-72.63818,1195
44.26006,-72.57539,8074
44.25089,-72.76095,1660
44.55727,-72.62373,5653
44.56172,-72.59845,2040
43.45229,-72.82482,1221
44.93644,-72.2051,4442
42.98564,-72.65593,114
42.93036,-73.24261,1620
44.83125,-73.27323,793
44.15117,-72.6565,2101
43.34674,-73.17622,1426
43.51701,-73.23622,1569
42.76564,-73.23594,3460
43.92507,-72.66594,1974
44.99699,-72.67124,1361
43.18758,-72.48898,5198
43.61062,-72.97261,15824
44.81088,-73.08319,6918
44.41922,-72.01509,6193
43.89645,-73.09984,1131
44.17701,-72.50566,1219
44.46699,-73.17096,18791
43.29841,-72.48231,3979
44.22728,-73.05734,1776
44.46533,-72.68456,4314
44.9181,-73.1243,2370
43.0473,-72.66759,1205
44.16728,-73.25401,2631
44.10562,-72.4326,1035
44.33783,-72.75623,1821
42.85592,-72.60315,2740
43.59312,-73.04511,2024
43.64896,-72.31926,2286
43.67285,-72.3087,1690
44.12173,-72.54149,1162
44.43755,-73.06818,8314
43.48035,-72.38481,2066
44.49144,-73.18568,7193
43.62424,-72.51843,871
44.94636,-90.31597,2264
43.95608,-89.81818,1893
43.42278,-88.37454,3439
42.70778,-89.43706,1018
44.60889,-87.43259,3094
44.47749,-88.01621,13930
44.31997,-91.91488,748
43.67665,-88.79511,1048
44.80468,-91.44321,7321
45.30691,-92.36214,2834
44.45081,-89.28484,1038
45.14025,-89.15234,7869
44.26193,-88.41538,74139
44.25274,-91.50154,2991
43.58694,-88.37066,1725
46.59244,-90.8838,8040
44.48221,-88.0701,17176
45.03302,-90.07402,1096
44.68024,-91.11988,1532
43.07278,-88.86233,1485
44.96663,-92.37436,3972
45.45218,-92.45464,991
43.89302,-90.99041,1492
43.47109,-89.74429,12155
43.01555,-89.8954,1232
45.40135,-91.84906,3322
43.44361,-88.18065,2615
43.18056,-87.90064,4419
43.45777,-88.83733,16564
43.49972,-87.85037,2261
44.71526,-88.66621,1846
42.85972,-89.53818,2425
44.44416,-87.9201,15317
42.50835,-89.03178,36891
43.96804,-88.94345,5420
44.77053,-89.38956,1115
42.8814,-88.20676,1312
44.47749,-88.45066,1322
43.13722,-89.74679,1403
44.29468,-90.85153,3564
44.2944,-91.23516,1351
45.10024,-91.48877,3520
42.62307,-88.28037,2444
44.74027,-88.44482,1456
43.13443,-90.7054,3189
45.04357,-92.04101,1103
43.93857,-91.29986,1887
44.17721,-88.06427,3142
42.55891,-88.04925,4951
42.61834,-89.37623,3291
43.06057,-88.10648,38025
42.85361,-89.3704,1449
43.96805,-88.30899,1321
43.16334,-87.96453,12102
42.69252,-88.2312,2039
42.67807,-88.2762,10650
43.10584,-88.06953,1825
44.94802,-91.1507,1426
42.8078,-87.92425,24684
43.00361,-89.0165,1494
45.40857,-91.74406,1795
42.53474,-88.1437,3665
43.59777,-88.27899,1978
43.74191,-90.7793,1097
44.14277,-87.8612,1546
43.56972,-87.82342,2112
43.29667,-87.98759,11482
45.31413,-91.651,2191
44.02888,-88.16288,3896
44.93691,-91.39293,14047
45.25191,-92.2713,1040
43.91499,-87.74731,1468
42.55779,-88.86511,2140
44.62053,-88.76232,4455
44.90997,-90.31569,1828
44.99746,-91.72712,1161
43.33805,-89.01539,4996
44.26582,-88.31427,3532
42.61224,-88.48232,2631
43.06945,-88.59871,2070
44.31277,-87.77453,1278
45.16719,-91.14931,1440
43.07611,-89.19956,6854
45.57191,-88.90289,1863
43.11444,-89.65568,4000
42.60555,-90.42985,2055
42.95974,-87.86147,18353
45.53218,-92.01935,2146
43.99025,-89.35651,1207
43.25055,-89.50151,1120
42.60168,-88.7076,1610
42.68306,-90.11763,2405
43.24777,-89.34373,8936
44.44888,-88.06038,24724
43.05194,-89.07567,2499
43.06084,-88.40371,7180
42.63307,-88.64371,8389
42.58418,-88.6326,2649
44.34777,-87.82732,2193
42.62722,-90.59207,1039
42.96027,-90.13012,4652
43.01418,-88.4726,2335
44.62635,-91.96573,1847
42.87946,-88.47427,1974
42.70696,-88.12814,1192
45.91718,-89.2443,1363
42.78529,-88.4051,4295
43.83803,-89.80679,1085
44.81135,-91.49849,67778
44.92719,-89.96346,1462
42.83528,-89.06761,5532
43.82471,-88.62178,1445
42.67279,-88.54454,9895
44.73219,-92.48741,3197
43.04307,-88.07898,6172
43.7408,-90.27235,1372
42.78028,-89.29928,5228
44.84247,-89.63762,3669
44.76357,-91.2771,1315
43.38443,-89.04511,1682
42.9836,-90.6554,2488
42.96083,-89.46984,27996
45.92218,-88.2518,592
43.775,-88.43883,42933
42.55141,-88.5751,1720
42.92889,-88.83705,12426
43.56554,-88.9065,1478
43.15751,-87.90175,6755
42.88863,-88.03842,36222
42.76002,-87.91341,1846
45.65912,-92.46714,1105
43.47056,-87.95065,2222
43.8583,-91.26042,4207
43.97053,-89.81679,670
44.08163,-91.34904,1551
42.49835,-88.32815,3029
43.22862,-88.11037,19993
44.88999,-88.30732,1353
43.13529,-87.93564,12870
44.38583,-87.92732,1142
45.05857,-92.17241,1219
43.31973,-87.95342,11527
45.77634,-92.6827,1289
44.51916,-88.01983,105207
43.84415,-88.96011,984
42.94057,-87.99592,14333
42.9614,-88.01259,37349
44.77024,-90.59931,1013
42.93751,-88.0487,7759
44.97886,-92.43575,1898
43.31778,-88.37899,14355
43.10501,-88.34204,9219
46.01301,-91.48462,2296
42.53278,-90.43457,1247
44.14027,-88.16399,1106
43.6522,-90.34402,1420
43.9633,-91.25625,9651
43.45138,-88.63121,3689
44.3347,-88.63816,2712
44.5436,-88.08816,19250
43.83388,-87.82009,3271
44.97469,-92.75687,13566
46.44967,-90.18656,1493
43.34611,-88.60066,1100
44.35691,-91.42043,1341
44.50803,-89.13067,1273
43.14389,-88.59732,1624
43.32389,-88.16676,6859
42.68279,-89.01872,64123
43.00556,-88.80733,7941
43.07611,-88.77427,2913
43.40555,-88.7051,2692
44.27804,-88.27205,15854
42.58474,-87.82119,99858
44.88387,-88.63372,1262
43.52083,-88.22899,4096
44.45833,-87.50314,2876
43.91249,-88.03565,3719
44.27221,-88.339,6744
44.33748,-89.14178,1750
43.49639,-88.02343,1955
44.82219,-89.5904,7630
43.80136,-91.23958,52306
45.96967,-89.8921,1969
45.46302,-91.10404,3188
43.60109,-89.79374,2967
42.59168,-88.43343,7778
44.87579,-91.44071,6535
42.90973,-88.91955,1204
43.08139,-88.91177,5798
46.51494,-91.69991,1058
43.00583,-88.98622,1779
44.37108,-89.75651,2651
43.3736,-89.57568,4189
44.92635,-91.30099,2738
43.73332,-88.56872,1727
42.84749,-90.71068,3778
43.14612,-88.1662,1086
44.27999,-88.31844,11026
45.96495,-91.36795,1081
43.31388,-89.52651,3052
43.59138,-88.44371,2384
44.73691,-90.49597,1239
45.57607,-92.4827,1071
44.53861,-87.70398,2556
43.07305,-89.40123,280305
44.46443,-88.91983,1316
43.69054,-89.04845,1020
44.08861,-87.65758,33010
43.11833,-89.37956,1340
44.92913,-89.8404,1524
45.09998,-87.63066,10799
44.67081,-88.88927,1220
43.7072,-88.99011,1417
43.16833,-89.06678,3927
44.66885,-90.1718,18620
43.79719,-90.07735,4374
43.49416,-88.54482,4989
43.17666,-89.79485,1697
43.0125,-89.28984,8209
45.13858,-90.34014,4338
43.92055,-87.83148,1538
44.20221,-88.4465,17572
43.1789,-88.11731,36119
44.87552,-91.91934,16305
43.21555,-88.03001,23132
45.18052,-89.68346,9233
43.14667,-88.30676,3575
43.09722,-89.50429,18979
43.10083,-88.84677,1116
42.77556,-88.944,5593
43.0389,-87.90647,563531
42.86,-90.17985,2494
44.23916,-87.64119,1407
44.56774,-91.67099,2654
43.06222,-89.33401,8164
42.60112,-89.63845,10796
43.79137,-89.31984,1456
42.74556,-89.59484,1227
44.79302,-89.70318,4030
43.00861,-89.73846,7421
44.11442,-89.19067,1085
42.86668,-88.33343,7721
43.18499,-90.44318,1265
42.90585,-88.13898,24755
43.09779,-88.40232,1393
45.52274,-89.02484,1037
44.18582,-88.46261,25792
44.55996,-90.59625,2409
44.31246,-89.90429,2474
42.9764,-88.10842,39825
42.81445,-89.63512,2172
43.94999,-88.08426,3216
43.87914,-90.16541,2486
44.39276,-88.73983,7172
45.12302,-92.53659,8821
43.43167,-88.04648,1233
45.77135,-87.99485,1587
43.81138,-88.48344,5004
44.99302,-92.75687,3822
43.84635,-91.24819,50470
42.93446,-88.40537,2158
42.88585,-87.86314,35243
43.6861,-88.5465,1073
43.11167,-88.49927,16360
44.88721,-87.86455,4476
44.87388,-88.14288,2834
43.12334,-88.44065,4422
44.03943,-88.74428,3553
43.88441,-91.23514,18468
44.4986,-88.18288,1210
43.62277,-87.79453,2964
42.92611,-89.38456,10043
42.62751,-89.25317,1495
45.32052,-92.70493,2511
44.02471,-88.54261,66555
44.57218,-91.22738,1703
42.57752,-88.10509,3014
42.87779,-88.58621,1776
43.53776,-89.30012,2086
45.9344,-90.44155,2334
42.53807,-88.35093,3722
45.05443,-87.74927,3430
43.08057,-88.2612,8208
45.69663,-90.40043,1388
44.59944,-88.2451,2704
42.73416,-90.47846,12572
42.55308,-87.93341,20726
44.45636,-89.54401,12319
43.74861,-87.97704,8505
44.3508,-89.8654,1740
43.38722,-87.87564,11576
43.53915,-89.46262,10382
43.76886,-90.85819,1065
42.82168,-88.34898,1107
42.55363,-88.29454,1615
43.39026,-89.4029,2493
43.05165,-91.14124,5757
43.28693,-89.72401,4255
44.74886,-92.80215,4208
43.85081,-89.12178,1185
44.67222,-88.2426,3550
42.72613,-87.78285,77742
43.53915,-89.00678,1770
43.55222,-87.96176,1594
44.04192,-89.09845,2113
43.53248,-90.00263,9548
44.1536,-87.95676,1175
45.63662,-89.41208,7526
44.91275,-89.6754,5651
45.50607,-91.73823,8391
43.25612,-88.19398,11530
43.33471,-90.38679,5013
42.71473,-88.74927,3449
43.8422,-88.83594,7700
43.44776,-89.23984,1044
44.86136,-92.62381,15269
43.17418,-87.92425,1607
44.98386,-92.55603,1638
42.74141,-88.22426,3765
43.80776,-88.67483,1043
44.88719,-89.62012,5329
43.24943,-89.6754,1897
42.87889,-89.35012,2060
45.40996,-92.63965,2133
42.96752,-87.87758,9365
43.83638,-88.34149,1489
42.55474,-88.11092,11416
43.27082,-89.72207,3489
43.38167,-87.94065,4463
44.90969,-89.60457,2203
44.82663,-91.43127,1418
44.51499,-88.33038,3440
42.50252,-88.72899,1586
44.78221,-88.60899,9128
43.75083,-87.71453,48797
43.73197,-87.82213,7840
45.73939,-91.92545,1315
44.1736,-88.25983,2865
43.08918,-87.88758,13311
43.0775,-89.44568,2037
42.57334,-90.23096,1210
42.54613,-88.16564,2417
44.05526,-89.22623,2480
45.78578,-92.38103,778
43.33361,-88.28621,5208
42.6403,-87.91036,9454
45.12441,-92.67354,2693
42.91057,-87.86064,21233
43.94413,-90.81291,9679
44.75774,-90.2968,1921
45.82245,-91.88934,2586
43.17527,-90.0679,1648
44.84524,-92.2388,1342
44.95997,-90.93708,3569
44.52358,-89.57456,26604
42.91695,-89.21789,13067
44.80108,-90.0793,1577
44.54969,-91.39266,1125
44.83416,-87.37704,8956
42.69807,-87.89452,6960
44.63194,-88.03927,12187
43.1836,-89.21373,32365
46.72077,-92.10408,26579
43.1339,-88.22204,10753
44.98913,-91.84767,2242
43.51722,-88.45121,1213
43.23751,-87.9787,3174
44.96108,-90.79986,1624
42.8289,-88.19759,5133
43.97858,-90.50402,9357
45.47108,-89.72986,3223
44.00552,-91.44209,1615
45.3944,-92.14241,1033
42.53113,-88.24815,6094
44.15388,-87.56925,11331
42.68807,-88.05147,4891
42.99083,-89.53318,12540
43.55692,-90.88874,4362
43.00445,-88.37676,2573
42.53113,-88.59955,2838
46.67327,-90.89491,2055
43.18388,-88.98844,3343
42.76307,-88.21426,5358
43.19472,-88.72899,23819
43.01168,-88.23148,71970
43.19194,-89.45567,13311
44.35803,-89.08595,6014
43.63332,-88.72955,11343
44.95914,-89.63012,39094
44.0747,-89.2879,2136
43.04946,-88.00759,47614
43.47443,-89.7704,1439
43.01668,-88.00703,60620
43.42528,-88.18343,31695
43.01251,-87.97259,4212
43.89913,-91.08125,5014
43.65692,-90.8543,2263
43.88359,-89.49346,1226
44.8908,-89.54762,15069
44.32137,-88.93372,1866
43.11334,-87.90009,14110
44.36746,-91.31655,1568
42.83362,-88.73233,14692
44.49358,-89.55873,1727
42.57807,-88.54093,2600
42.82946,-88.1587,5342
42.78446,-87.76619,1710
43.21833,-89.34151,3573
44.11082,-88.71261,2445
43.62748,-89.77096,2705
44.38358,-89.81735,17897
44.8272,-89.16956,1022
44.95302,-92.2913,1339
44.32582,-88.16288,3325
40.01813,-80.73425,1361
40.20563,-80.55674,1029
40.04396,-80.69064,2425
40.61312,-80.56285,2498
40.32757,-80.59591,2887
40.32479,-80.57757,2590
40.49673,-80.60674,1063
40.6184,-80.60424,1376
40.41896,-80.58952,19175
40.4084,-80.53924,19450
40.27201,-80.60952,2704
40.16979,-80.59369,1590
40.06396,-80.72091,27648
41.61704,-72.08452,1250
41.41398,-73.30345,1967
42.1812,-72.36064,2890
42.02316,-70.68281,3360
42.6112,-71.57451,1124
42.11037,-73.35511,3393
44.79757,-69.05115,2512
44.82311,-70.33951,1029
43.4087,-70.58144,1176
45.32802,-93.47023,4582
43.61062,-73.17983,1485
43.73916,-87.78175,2110
41.34621,-73.079,18854
41.80982,-72.83065,18932
41.92926,-72.91399,3647
41.37121,-73.41401,9549
41.82649,-72.73009,21535
41.81288,-72.69759,2901
41.17923,-73.18945,147629
41.67176,-72.94927,60452
41.91232,-72.54509,4069
41.27954,-72.8151,29438
41.00426,-73.65374,4146
42.02731,-73.32928,1212
41.83426,-72.89177,1580
41.49899,-72.90066,29443
41.27871,-72.52759,3368
41.57565,-72.33203,4781
41.81288,-72.9201,3746
34.90225,-110.15818,5019
34.39916,-118.91815,15548
38.88722,-121.01472,4100
31.44815,-109.92841,5208
38.7524,-122.61499,1323
34.07087,-112.15071,2837
35.13469,-119.45623,2169
38.00853,-122.09608,3761
38.48196,-100.46708,990
35.9742,-105.33001,656
33.03117,-111.58263,1062
39.81607,-111.85549,1598
33.37032,-112.58378,50876
35.14778,-114.5683,39445
33.13428,-110.12004,1962
32.7584,-109.71619,1518
34.56364,-111.85432,11155
33.78477,-110.02649,1209
33.82226,-111.9182,3610
33.12033,-111.88819,1388
32.8795,-111.75735,51460
32.32341,-110.9951,66795
32.50556,-110.92111,7569
32.29785,-110.9187,50796
33.83333,-111.95083,5341
33.30616,-111.84125,260828
36.15445,-109.55261,4518
34.75752,-112.45378,11137
34.04477,-110.48539,1713
34.18863,-114.22467,1798
33.54865,-112.44433,4028
34.77113,-112.05794,4240
33.41117,-110.84261,1538
33.0509,-109.29618,3685
36.99026,-112.97577,4832
34.16253,-112.85074,1975
32.97784,-111.51762,12297
34.30781,-112.10349,2633
34.7178,-111.92154,3280
31.96536,-110.77564,5675
34.73919,-112.00988,11818
33.68393,-112.13488,165656
34.5539,-114.37246,2245
35.38529,-110.32068,1184
35.59194,-114.27329,2033
31.34455,-109.54534,16592
32.14119,-111.02843,27749
34.11124,-109.29238,4869
31.94286,-110.92842,1622
33.60419,-114.52523,1470
33.61309,-112.3246,33935
32.7559,-111.55484,17059
35.83667,-110.38152,1555
35.19807,-111.65127,70320
33.03145,-111.38734,31110
32.29396,-111.00982,16419
35.74446,-109.07648,3624
32.65783,-114.41189,26265
33.61171,-111.71736,23899
36.94554,-112.52659,1322
35.7114,-109.54205,1210
32.94782,-112.71683,2025
33.35283,-111.78903,247542
33.53865,-112.18599,240126
33.39422,-110.7865,7396
33.29367,-111.30429,10159
35.22333,-114.22301,8370
33.43532,-112.35821,79003
36.05443,-112.13934,1460
36.04637,-112.15406,1550
31.85425,-110.9937,21391
33.37088,-111.96292,6177
35.28308,-109.20704,1024
31.62787,-110.33397,1755
34.95586,-110.33401,1386
35.09696,-111.69266,2622
36.59722,-111.07431,1522
36.72778,-110.25458,5189
33.05701,-110.91067,2038
35.18944,-114.05301,28912
34.4839,-114.32245,53553
34.63224,-111.77793,4706
34.16393,-109.98955,4094
33.36282,-112.16932,5930
35.03224,-110.75291,1443
34.28504,-110.15706,2597
33.49337,-112.35794,5533
36.41695,-109.22871,1701
32.72257,-110.64065,1487
36.35278,-109.61789,1348
32.43674,-111.22538,41315
33.05811,-112.04764,48602
33.50199,-112.17765,208189
34.39781,-112.23627,1497
36.00221,-114.06829,1224
33.42227,-111.82264,471825
31.99008,-110.43535,1812
33.39922,-110.86872,1783
34.93306,-114.58885,2616
33.052,-109.328,1489
35.08529,-111.66599,1119
31.33538,-109.94813,1046
33.91587,-112.13599,14952
31.34038,-110.93425,20252
32.61091,-110.77093,3686
32.39091,-110.96649,45303
36.91472,-111.45583,7490
33.53115,-111.94265,13922
34.15002,-114.28912,3046
35.26057,-111.94877,1188
34.88558,-112.46823,5231
34.23087,-111.32514,15345
35.52916,-113.42549,1090
33.5806,-112.23738,190985
33.31034,-110.45538,1350
33.44838,-112.07404,1650070
32.34591,-111.24621,9563
32.89656,-109.82835,2524
34.38447,-111.45514,1963
34.14254,-109.96038,4345
31.35716,-109.56352,1744
34.54002,-112.4685,41899
34.61002,-112.31572,42197
33.66391,-114.22995,3626
33.24866,-111.6343,34614
33.72254,-111.67569,1811
31.47148,-110.97648,18962
33.07672,-111.7393,2672
32.83395,-109.70758,9683
31.95758,-110.95565,25707
31.90425,-110.21424,1699
34.50587,-109.36093,3480
35.64474,-109.09565,1443
33.78114,-113.61465,1530
33.34562,-110.45504,4038
33.34588,-111.8507,4103
32.487,-114.78218,31520
32.59979,-110.63093,3551
33.50921,-111.89903,236839
34.86974,-111.76099,10388
31.91202,-111.88123,2495
34.25421,-110.02983,10860
31.55454,-110.30369,43355
34.51337,-110.07845,5666
32.59644,-114.70968,15048
32.19952,-110.96842,5715
34.34503,-112.15905,1148
34.13355,-109.28834,1954
34.25504,-111.25847,2277
32.06702,-110.95148,5372
33.59754,-112.27182,37499
33.66198,-112.34127,24535
33.21116,-111.87542,13975
34.2542,-111.26125,1755
33.29395,-111.09623,2943
33.63059,-112.33322,143148
32.72979,-109.71397,2935
32.25174,-110.73731,16901
34.46504,-110.09123,4151
33.41477,-111.90931,175826
33.41421,-111.94348,158368
32.84923,-109.75925,4992
32.07675,-111.31371,5581
33.45004,-112.25932,7008
31.71287,-110.06758,1312
33.83171,-111.29457,1424
32.41035,-111.01732,4274
36.13499,-111.23986,8611
31.61259,-111.04592,1191
32.22174,-110.92648,542629
32.18758,-111.09093,12192
32.04786,-110.71203,10208
32.67283,-114.14688,2936
31.69251,-110.35013,2617
34.34865,-109.99789,2205
33.83699,-109.96427,4104
33.96864,-112.72962,6806
32.25285,-109.83201,3552
35.24946,-112.191,3122
34.69002,-112.54101,5438
34.91195,-114.60663,1062
35.68057,-109.05259,2712
35.02419,-110.69736,9600
33.59393,-112.30294,6613
32.72532,-114.6244,95548
34.46999,-118.19674,7596
34.58277,-117.40922,33166
34.14306,-118.73787,20537
34.13639,-118.77453,20915
38.32408,-122.48804,27090
34.49638,-118.32563,3342
33.44281,-116.86502,1128
37.3655,-119.72627,2246
37.77099,-122.26087,78630
37.8502,-122.03218,14570
37.88687,-122.29775,19735
34.09529,-118.12701,85551
33.56504,-117.72712,50195
38.44463,-121.94302,1506
33.88946,-118.33091,8592
35.88773,-119.48734,1026
32.83505,-116.76641,14236
35.73126,-118.5539,7047
39.14156,-121.05384,6911
34.18973,-118.13118,42777
37.36605,-121.82718,15536
38.17492,-122.2608,20554
36.96356,-121.77912,3478
33.83529,-117.9145,350742
38.06826,-120.53965,2677
38.57574,-122.44998,3051
38.70824,-121.32995,45770
38.00492,-121.80579,110542
